674b89014c2cfd6d42f3d425efd1d446,7 April 2021  08:33 AM,7 April 2021  08:58 AM,24 хв 44 сек,"9,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
929ca1a791d59ce486f779989581a4e4,7 April 2021  08:33 AM,7 April 2021  09:03 AM,30 хв 1 сек,"9,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50"
5ae622c5c14814ff1bb9337a41b5ce5c,7 April 2021  08:33 AM,7 April 2021  08:47 AM,13 хв 59 сек,"3,17","0,00","0,00","0,50","0,00","0,00","0,00","0,00","0,50","0,00","0,00","0,00","0,50","0,00","0,00","0,50","0,00","0,50","0,00","0,50","0,17"
d745afe9160f202da78b5a4f129ce10d,7 April 2021  08:34 AM,7 April 2021  09:01 AM,27 хв 42 сек,"8,00","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,00","0,00","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
998e6440be912e4d2e7655879f40a79d,7 April 2021  08:34 AM,7 April 2021  09:03 AM,29 хв 40 сек,"9,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
f2c3131156bfac49a1444b046fbeb8ae,7 April 2021  08:34 AM,7 April 2021  09:03 AM,29 хв 25 сек,"9,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
5dd0cc082f1fae8b18cdb603fb2f2e3d,7 April 2021  08:34 AM,7 April 2021  09:00 AM,25 хв 51 сек,"9,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
1f363bc0b2f7c22c0133962add5339e7,7 April 2021  08:34 AM,7 April 2021  09:02 AM,28 хв 19 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
f074c5fe7fc8f42eb899f3e9220b4839,7 April 2021  08:34 AM,7 April 2021  09:01 AM,26 хв 19 сек,"9,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
fd59449ac2eeb75b1827b5dac8c95e8c,7 April 2021  08:35 AM,7 April 2021  09:00 AM,25 хв 3 сек,"8,17","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,00","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,17"
01e45bead8a28a96f9a610fb0446cb8e,7 April 2021  08:35 AM,7 April 2021  09:02 AM,26 хв 15 сек,"9,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
f7d0ea2b226d720e7a91495f1d50cc10,7 April 2021  08:35 AM,7 April 2021  09:01 AM,26 хв 9 сек,"9,83","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,33"
ab66873c636b6ecd7d3bcb7f69097e13,7 April 2021  08:35 AM,7 April 2021  09:02 AM,26 хв 58 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
133b55c39560f06ab32582c6a62f9b10,7 April 2021  08:36 AM,7 April 2021  09:05 AM,29 хв 1 сек,"9,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
3012c412122b09da9b5e2c3e65ab4682,7 April 2021  08:36 AM,7 April 2021  08:56 AM,20 хв 8 сек,"9,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50"
056ab1676355b70a294513fdeb7cb998,7 April 2021  08:37 AM,7 April 2021  08:59 AM,22 хв,"9,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
0f24a3d849ce97b9d3b10b7f3a93cfd2,7 April 2021  08:37 AM,7 April 2021  08:56 AM,19 хв 50 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
cef0127e7a40ae3d88b61112a638b9dc,7 April 2021  08:37 AM,7 April 2021  09:01 AM,23 хв 49 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
212b8a7ebef6a884914303252fb38e52,7 April 2021  08:37 AM,7 April 2021  09:01 AM,23 хв 56 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
b2e9b3453cccb52992bdea4f3c5ca2a5,7 April 2021  08:37 AM,7 April 2021  09:01 AM,24 хв 8 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
311bc1f2b38f5dba6748df4407318153,7 April 2021  08:37 AM,7 April 2021  09:01 AM,23 хв 57 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
f802e8ac0e91d5030ea6388f72669ace,7 April 2021  08:37 AM,7 April 2021  08:59 AM,22 хв 10 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
bd133874ef4f924056f85e2e0444189b,7 April 2021  08:38 AM,7 April 2021  09:05 AM,27 хв 33 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
58caf6ecf4ce1f98166b2414e49d97d7,7 April 2021  08:38 AM,7 April 2021  09:06 AM,27 хв 43 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
1979c1a26597af556009c84eb496ec5f,7 April 2021  08:39 AM,7 April 2021  08:58 AM,18 хв 41 сек,"9,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
6b815df698bb756e4fb0af5f30e834da,7 April 2021  08:39 AM,7 April 2021  09:03 AM,24 хв 1 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
d60696dfa06e69f9ddbd989600fdf05c,7 April 2021  08:39 AM,7 April 2021  09:09 AM,30 хв,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
f7ffa2f4dd9786c082a6b1f02fc30469,7 April 2021  08:40 AM,7 April 2021  09:09 AM,29 хв 38 сек,"8,33","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,00","0,50","0,33"
4fc7c7be5e2906be91ed0e7c04caeca4,7 April 2021  08:41 AM,7 April 2021  08:55 AM,14 хв,"8,83","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,33"
90d9e55ba54d6b9f68c356957178bf23,7 April 2021  08:42 AM,7 April 2021  09:01 AM,18 хв 55 сек,"9,83","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,33"
86b9444cb8a21541e566d251c5aab160,7 April 2021  08:42 AM,7 April 2021  09:07 AM,25 хв 7 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
540eebab6b224de44e02a3914cf00dd1,7 April 2021  08:42 AM,7 April 2021  09:07 AM,24 хв 56 сек,"9,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
3eb78e80b05cc6a3153f41310562bd7f,7 April 2021  08:42 AM,7 April 2021  09:08 AM,25 хв 29 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
32cecde9991a3dc2494019ebd5eff6ea,7 April 2021  08:44 AM,7 April 2021  09:13 AM,28 хв 18 сек,"8,83","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,33"
54e1b04e8485e1133a8d2122ad080bec,7 April 2021  08:45 AM,7 April 2021  09:01 AM,16 хв 2 сек,"9,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50"
c38c0652eadc16c16d13f58913a1a9dc,7 April 2021  08:46 AM,7 April 2021  09:08 AM,22 хв 1 сек,"8,83","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,33"
